,date,fossil_gas,fossil_coal
28681,05-06-2023,4238,2
28682,05-06-2023,4592,0
28683,05-06-2023,4816,0
28684,05-06-2023,4889,0
28685,05-06-2023,5262,0
28686,05-06-2023,5567,0
28687,05-06-2023,5766,0
28688,05-06-2023,5343,0
28689,05-06-2023,5635,0
28690,05-06-2023,5847,0
28691,05-06-2023,6090,4
28692,05-06-2023,5807,0
28693,05-06-2023,5970,0
28694,05-06-2023,6052,0
28695,05-06-2023,6171,0
28696,05-06-2023,6084,0
28697,05-06-2023,6032,0
28698,05-06-2023,6002,0
28699,05-06-2023,5964,0
28700,05-06-2023,5882,0
28701,05-06-2023,5891,0
28702,05-06-2023,5902,0
28703,05-06-2023,5894,0
28704,05-06-2023,5992,0
28705,05-06-2023,6030,0
28706,05-06-2023,5822,0
28707,05-06-2023,5762,6
28708,06-06-2023,5371,0
28709,06-06-2023,5329,0
28710,06-06-2023,5229,0
28711,06-06-2023,5300,0
28712,06-06-2023,5342,0
28713,06-06-2023,5325,0
28714,06-06-2023,5343,0
28715,06-06-2023,5393,0
28716,06-06-2023,5594,0
28717,06-06-2023,5555,0
28718,06-06-2023,5491,0
28719,06-06-2023,5468,0
28720,06-06-2023,5449,0
28721,06-06-2023,5449,0
28722,06-06-2023,5462,0
28723,06-06-2023,5499,0
28724,06-06-2023,5373,0
28725,06-06-2023,5375,0
28726,06-06-2023,5380,0
28727,06-06-2023,5399,0
28728,06-06-2023,5467,0
28729,06-06-2023,5464,0
28730,06-06-2023,5475,0
28731,06-06-2023,5471,0
28732,06-06-2023,5322,0
28733,06-06-2023,5347,0
28734,06-06-2023,5375,0
28735,06-06-2023,5310,0
28736,06-06-2023,5392,0
28737,06-06-2023,5489,0
28738,06-06-2023,5434,0
28739,06-06-2023,5351,0
28740,06-06-2023,5595,0
28741,06-06-2023,5486,0
28742,06-06-2023,5184,0
28743,06-06-2023,4975,0
28744,06-06-2023,5200,0
28745,06-06-2023,5205,0
28746,06-06-2023,5055,0
28747,06-06-2023,4755,0
28748,06-06-2023,4598,0
28749,06-06-2023,4381,0
28750,06-06-2023,4193,0
28751,06-06-2023,3786,0
28752,06-06-2023,3531,0
28753,06-06-2023,3261,0
28754,06-06-2023,3185,0
28755,06-06-2023,2948,0
28756,06-06-2023,2479,0
28757,06-06-2023,2328,0
28758,06-06-2023,2226,0
28759,06-06-2023,2174,0
28760,06-06-2023,2165,0
28761,06-06-2023,2048,0
28762,06-06-2023,1918,0
28763,06-06-2023,1947,0
28764,06-06-2023,1992,0
28765,06-06-2023,2031,0
28766,06-06-2023,2024,0
28767,06-06-2023,2074,0
28768,06-06-2023,1926,0
28769,06-06-2023,2066,0
28770,06-06-2023,2185,0
28771,06-06-2023,2353,0
28772,06-06-2023,2179,0
28773,06-06-2023,2199,0
28774,06-06-2023,2323,0
28775,06-06-2023,2520,0
28776,06-06-2023,2853,0
28777,06-06-2023,3198,0
28778,06-06-2023,3366,0
28779,06-06-2023,3935,0
28780,06-06-2023,4485,0
28781,06-06-2023,4838,0
28782,06-06-2023,5058,0
28783,06-06-2023,5136,0
28784,06-06-2023,4859,0
28785,06-06-2023,5040,0
28786,06-06-2023,5243,0
28787,06-06-2023,5426,5
28788,06-06-2023,5041,0
28789,06-06-2023,5181,0
28790,06-06-2023,5274,0
28791,06-06-2023,5330,0
28792,06-06-2023,5568,1
28793,06-06-2023,5527,0
28794,06-06-2023,5446,0
28795,06-06-2023,5605,2
28796,06-06-2023,5644,0
28797,06-06-2023,5741,0
28798,06-06-2023,5699,0
28799,06-06-2023,5650,0
28800,06-06-2023,5823,0
28801,06-06-2023,5746,0
28802,06-06-2023,5757,0
28803,06-06-2023,5737,0
28804,07-06-2023,5643,0
28805,07-06-2023,5630,0
28806,07-06-2023,5551,0
28807,07-06-2023,5463,0
28808,07-06-2023,5608,0
28809,07-06-2023,5626,0
28810,07-06-2023,5612,0
28811,07-06-2023,5574,0
28812,07-06-2023,5609,0
28813,07-06-2023,5656,0
28814,07-06-2023,5628,0
28815,07-06-2023,5660,0
28816,07-06-2023,5765,0
28817,07-06-2023,5752,0
28818,07-06-2023,5794,0
28819,07-06-2023,5740,1
28820,07-06-2023,5595,0
28821,07-06-2023,5612,0
28822,07-06-2023,5637,0
28823,07-06-2023,5620,0
28824,07-06-2023,5613,0
28825,07-06-2023,5609,0
28826,07-06-2023,5611,0
28827,07-06-2023,5588,0
28828,07-06-2023,5562,0
28829,07-06-2023,5593,0
28830,07-06-2023,5604,0
28831,07-06-2023,5571,0
28832,07-06-2023,5650,0
28833,07-06-2023,5682,0
28834,07-06-2023,5710,0
28835,07-06-2023,5613,0
28836,07-06-2023,5885,6
28837,07-06-2023,5734,0
28838,07-06-2023,5593,0
28839,07-06-2023,5323,0
28840,07-06-2023,5534,0
28841,07-06-2023,5659,0
28842,07-06-2023,5527,0
28843,07-06-2023,5248,0
28844,07-06-2023,5534,0
28845,07-06-2023,5552,0
28846,07-06-2023,5460,0
28847,07-06-2023,5089,0
28848,07-06-2023,4756,0
28849,07-06-2023,4420,0
28850,07-06-2023,4414,0
28851,07-06-2023,4180,6
28852,07-06-2023,4166,6
28853,07-06-2023,4130,0
28854,07-06-2023,4038,0
28855,07-06-2023,3954,0
28856,07-06-2023,3973,0
28857,07-06-2023,3947,0
28858,07-06-2023,3871,0
28859,07-06-2023,3822,0
28860,07-06-2023,3917,0
28861,07-06-2023,3926,0
28862,07-06-2023,3947,0
28863,07-06-2023,3942,0
28864,07-06-2023,3848,0
28865,07-06-2023,3818,0
28866,07-06-2023,3745,0
28867,07-06-2023,3880,0
28868,07-06-2023,3821,0
28869,07-06-2023,4010,0
28870,07-06-2023,4091,0
28871,07-06-2023,4168,0
28872,07-06-2023,3809,0
28873,07-06-2023,0,0
28874,07-06-2023,4255,0
28875,07-06-2023,4487,0
28876,07-06-2023,4887,0
28877,07-06-2023,5186,0
28878,07-06-2023,5360,0
28879,07-06-2023,5392,0
28880,07-06-2023,5364,0
28881,07-06-2023,5467,0
28882,07-06-2023,5606,0
28883,07-06-2023,5778,0
28884,07-06-2023,5461,0
28885,07-06-2023,5486,6
28886,07-06-2023,5553,0
28887,07-06-2023,5647,0
28888,07-06-2023,5679,0
28889,07-06-2023,5750,0
28890,07-06-2023,5645,0
28891,07-06-2023,5669,0
28892,07-06-2023,5836,1
28893,07-06-2023,5827,0
28894,07-06-2023,5785,1
28895,07-06-2023,5687,1
28896,07-06-2023,5719,0
28897,07-06-2023,5712,0
28898,07-06-2023,5622,0
28899,07-06-2023,5454,0
28900,08-06-2023,5687,0
28901,08-06-2023,5732,0
28902,08-06-2023,5605,0
28903,08-06-2023,5581,0
28904,08-06-2023,5555,0
28905,08-06-2023,5508,0
28906,08-06-2023,5455,0
28907,08-06-2023,5388,0
28908,08-06-2023,5420,0
28909,08-06-2023,5413,0
28910,08-06-2023,5499,0
28911,08-06-2023,5416,0
28912,08-06-2023,5427,0
28913,08-06-2023,5419,0
28914,08-06-2023,5371,0
28915,08-06-2023,5352,0
28916,08-06-2023,5366,0
28917,08-06-2023,5376,0
28918,08-06-2023,5371,0
28919,08-06-2023,5345,0
28920,08-06-2023,5403,0
28921,08-06-2023,5396,0
28922,08-06-2023,5407,0
28923,08-06-2023,5420,0
28924,08-06-2023,5583,0
28925,08-06-2023,5451,0
28926,08-06-2023,5433,0
28927,08-06-2023,5472,0
28928,08-06-2023,5438,0
28929,08-06-2023,5430,0
28930,08-06-2023,5386,0
28931,08-06-2023,5353,0
28932,08-06-2023,5414,0
28933,08-06-2023,5425,0
28934,08-06-2023,5343,0
28935,08-06-2023,5269,0
28936,08-06-2023,4778,0
28937,08-06-2023,4575,0
28938,08-06-2023,4259,0
28939,08-06-2023,3614,0
28940,08-06-2023,2944,0
28941,08-06-2023,2391,0
28942,08-06-2023,2123,0
28943,08-06-2023,2027,0
28944,08-06-2023,2099,0
28945,08-06-2023,1963,0
28946,08-06-2023,1877,0
28947,08-06-2023,1746,0
28948,08-06-2023,1982,0
28949,08-06-2023,2037,0
28950,08-06-2023,1892,0
28951,08-06-2023,1715,0
28952,08-06-2023,1673,0
28953,08-06-2023,1633,0
28954,08-06-2023,1632,0
28955,08-06-2023,1666,0
28956,08-06-2023,1585,0
28957,08-06-2023,1623,0
28958,08-06-2023,1662,0
28959,08-06-2023,1716,0
28960,08-06-2023,1725,0
28961,08-06-2023,1781,0
28962,08-06-2023,1879,0
28963,08-06-2023,1919,0
28964,08-06-2023,1715,0
28965,08-06-2023,1815,0
28966,08-06-2023,1938,0
28967,08-06-2023,2381,0
28968,08-06-2023,2849,0
28969,08-06-2023,3272,0
28970,08-06-2023,3595,0
28971,08-06-2023,4086,0
28972,08-06-2023,4532,0
28973,08-06-2023,4711,0
28974,08-06-2023,5006,0
28975,08-06-2023,5226,1
28976,08-06-2023,4839,1
28977,08-06-2023,4916,1
28978,08-06-2023,4943,0
28979,08-06-2023,4930,0
28980,08-06-2023,4820,0
28981,08-06-2023,5010,0
28982,08-06-2023,5299,0
28983,08-06-2023,5418,0
28984,08-06-2023,5192,0
28985,08-06-2023,5257,0
28986,08-06-2023,5199,0
28987,08-06-2023,5203,0
28988,08-06-2023,5083,0
28989,08-06-2023,5082,0
28990,08-06-2023,4963,0
28991,08-06-2023,4905,0
28992,08-06-2023,5031,0
28993,08-06-2023,5146,0
28994,08-06-2023,5075,0
28995,08-06-2023,4988,0
28996,09-06-2023,5162,5
28997,09-06-2023,5110,0
28998,09-06-2023,5095,0
28999,09-06-2023,5017,0
29000,09-06-2023,5074,0
29001,09-06-2023,5098,0
29002,09-06-2023,5100,0
29003,09-06-2023,5099,0
29004,09-06-2023,5142,0
29005,09-06-2023,5102,0
29006,09-06-2023,5124,0
29007,09-06-2023,5135,0
29008,09-06-2023,5083,0
29009,09-06-2023,5048,0
29010,09-06-2023,5057,0
29011,09-06-2023,5062,0
29012,09-06-2023,5020,0
29013,09-06-2023,5006,0
29014,09-06-2023,5031,0
29015,09-06-2023,5015,0
29016,09-06-2023,5104,0
29017,09-06-2023,5107,0
29018,09-06-2023,5138,0
29019,09-06-2023,5141,0
29020,09-06-2023,5145,0
29021,09-06-2023,5170,0
29022,09-06-2023,5201,0
29023,09-06-2023,5143,0
29024,09-06-2023,5163,0
29025,09-06-2023,5178,0
29026,09-06-2023,5179,0
29027,09-06-2023,5158,0
29028,09-06-2023,5235,0
29029,09-06-2023,5100,0
29030,09-06-2023,5085,0
29031,09-06-2023,4951,0
29032,09-06-2023,4855,0
29033,09-06-2023,4539,0
29034,09-06-2023,4220,0
29035,09-06-2023,3993,0
29036,09-06-2023,3441,0
29037,09-06-2023,2902,0
29038,09-06-2023,2455,0
29039,09-06-2023,2023,0
29040,09-06-2023,1557,0
29041,09-06-2023,1386,0
29042,09-06-2023,1431,0
29043,09-06-2023,1317,0
29044,09-06-2023,1244,0
29045,09-06-2023,1165,0
29046,09-06-2023,1170,0
29047,09-06-2023,1134,0
29048,09-06-2023,1129,0
29049,09-06-2023,1151,0
29050,09-06-2023,1152,0
29051,09-06-2023,1130,0
29052,09-06-2023,1123,0
29053,09-06-2023,1136,0
29054,09-06-2023,1135,0
29055,09-06-2023,1122,0
29056,09-06-2023,1111,0
29057,09-06-2023,1135,0
29058,09-06-2023,1200,0
29059,09-06-2023,1163,0
29060,09-06-2023,1158,0
29061,09-06-2023,1264,0
29062,09-06-2023,1385,0
29063,09-06-2023,1582,0
29064,09-06-2023,2173,0
29065,09-06-2023,2661,0
29066,09-06-2023,3133,0
29067,09-06-2023,3564,0
29068,09-06-2023,4132,0
29069,09-06-2023,4260,0
29070,09-06-2023,4416,0
29071,09-06-2023,4430,0
29072,09-06-2023,4281,0
29073,09-06-2023,4286,0
29074,09-06-2023,4361,0
29075,09-06-2023,4387,0
29076,09-06-2023,4299,0
29077,09-06-2023,4377,0
29078,09-06-2023,4541,0
29079,09-06-2023,4572,0
29080,09-06-2023,4538,0
29081,09-06-2023,4598,0
29082,09-06-2023,4419,0
29083,09-06-2023,4485,0
29084,09-06-2023,4474,0
29085,09-06-2023,4426,0
29086,09-06-2023,4351,0
29087,09-06-2023,4347,0
29088,09-06-2023,4416,0
29089,09-06-2023,4321,0
29090,09-06-2023,4143,0
29091,09-06-2023,3815,0
29092,10-06-2023,3638,0
29093,10-06-2023,3496,0
29094,10-06-2023,3323,0
29095,10-06-2023,3035,0
29096,10-06-2023,2757,0
29097,10-06-2023,2486,0
29098,10-06-2023,2326,0
29099,10-06-2023,2125,0
29100,10-06-2023,2056,0
29101,10-06-2023,1863,0
29102,10-06-2023,1819,0
29103,10-06-2023,1811,0
29104,10-06-2023,1979,0
29105,10-06-2023,2005,0
29106,10-06-2023,2103,0
29107,10-06-2023,1987,0
29108,10-06-2023,2057,0
29109,10-06-2023,2034,0
29110,10-06-2023,1877,0
29111,10-06-2023,1827,0
29112,10-06-2023,1744,0
29113,10-06-2023,1745,0
29114,10-06-2023,1744,0
29115,10-06-2023,1659,0
29116,10-06-2023,1544,0
29117,10-06-2023,1564,0
29118,10-06-2023,1534,0
29119,10-06-2023,1516,0
29120,10-06-2023,1533,0
29121,10-06-2023,1578,0
29122,10-06-2023,1486,0
29123,10-06-2023,1442,0
29124,10-06-2023,1552,0
29125,10-06-2023,1530,0
29126,10-06-2023,1334,0
29127,10-06-2023,1082,0
29128,10-06-2023,1033,0
29129,10-06-2023,1056,0
29130,10-06-2023,1010,0
29131,10-06-2023,998,0
29132,10-06-2023,907,0
29133,10-06-2023,909,0
29134,10-06-2023,875,0
29135,10-06-2023,808,0
29136,10-06-2023,840,0
29137,10-06-2023,846,0
29138,10-06-2023,829,0
29139,10-06-2023,835,0
29140,10-06-2023,847,0
29141,10-06-2023,857,0
29142,10-06-2023,803,0
29143,10-06-2023,746,0
29144,10-06-2023,812,0
29145,10-06-2023,793,0
29146,10-06-2023,747,0
29147,10-06-2023,776,0
29148,10-06-2023,820,0
29149,10-06-2023,799,0
29150,10-06-2023,759,0
29151,10-06-2023,734,0
29152,10-06-2023,720,0
29153,10-06-2023,705,0
29154,10-06-2023,744,0
29155,10-06-2023,748,0
29156,10-06-2023,705,0
29157,10-06-2023,722,1
29158,10-06-2023,828,0
29159,10-06-2023,835,0
29160,10-06-2023,795,0
29161,10-06-2023,904,0
29162,10-06-2023,1035,0
29163,10-06-2023,1362,0
29164,10-06-2023,1484,0
29165,10-06-2023,1607,0
29166,10-06-2023,1912,0
29167,10-06-2023,2188,0
29168,10-06-2023,2608,0
29169,10-06-2023,2931,0
29170,10-06-2023,3146,0
29171,10-06-2023,3297,0
29172,10-06-2023,3595,0
29173,10-06-2023,3654,0
29174,10-06-2023,3696,0
29175,10-06-2023,3853,0
29176,10-06-2023,3922,0
29177,10-06-2023,3878,0
29178,10-06-2023,3778,0
29179,10-06-2023,3715,0
29180,10-06-2023,3664,0
29181,10-06-2023,3670,0
29182,10-06-2023,3675,0
29183,10-06-2023,3615,0
29184,10-06-2023,3580,0
29185,10-06-2023,3614,0
29186,10-06-2023,3486,0
29187,10-06-2023,3202,0
29188,11-06-2023,2774,0
29189,11-06-2023,2508,0
29190,11-06-2023,2408,0
29191,11-06-2023,2405,0
29192,11-06-2023,2405,0
29193,11-06-2023,2391,0
29194,11-06-2023,2363,0
29195,11-06-2023,2121,0
29196,11-06-2023,1775,0
29197,11-06-2023,1652,0
29198,11-06-2023,1633,0
29199,11-06-2023,1655,0
29200,11-06-2023,1737,0
29201,11-06-2023,1765,0
29202,11-06-2023,1704,0
29203,11-06-2023,1693,0
29204,11-06-2023,1656,0
29205,11-06-2023,1755,0
29206,11-06-2023,1667,0
29207,11-06-2023,1590,0
29208,11-06-2023,1496,0
29209,11-06-2023,1492,0
29210,11-06-2023,1428,0
29211,11-06-2023,1280,0
29212,11-06-2023,1195,0
29213,11-06-2023,1096,0
29214,11-06-2023,983,0
29215,11-06-2023,952,0
29216,11-06-2023,967,0
29217,11-06-2023,971,0
29218,11-06-2023,929,0
29219,11-06-2023,924,0
29220,11-06-2023,1113,0
29221,11-06-2023,997,0
29222,11-06-2023,984,0
29223,11-06-2023,963,0
29224,11-06-2023,1006,0
29225,11-06-2023,1007,0
29226,11-06-2023,968,0
29227,11-06-2023,928,0
29228,11-06-2023,1109,0
29229,11-06-2023,1002,0
29230,11-06-2023,954,0
29231,11-06-2023,928,0
29232,11-06-2023,959,0
29233,11-06-2023,949,0
29234,11-06-2023,943,1
29235,11-06-2023,931,1
29236,11-06-2023,907,1
29237,11-06-2023,933,1
29238,11-06-2023,936,1
29239,11-06-2023,901,1
29240,11-06-2023,932,2
29241,11-06-2023,933,1
29242,11-06-2023,921,2
29243,11-06-2023,937,2
29244,11-06-2023,932,2
29245,11-06-2023,927,1
29246,11-06-2023,958,1
29247,11-06-2023,963,1
29248,11-06-2023,919,1
29249,11-06-2023,956,1
29250,11-06-2023,987,1
29251,11-06-2023,1011,1
29252,11-06-2023,962,1
29253,11-06-2023,963,1
29254,11-06-2023,1020,1
29255,11-06-2023,1054,1
29256,11-06-2023,1089,1
29257,11-06-2023,1239,1
29258,11-06-2023,1455,1
29259,11-06-2023,1799,1
29260,11-06-2023,2161,1
29261,11-06-2023,2589,0
29262,11-06-2023,2972,1
29263,11-06-2023,3335,0
29264,11-06-2023,3941,0
29265,11-06-2023,4361,0
29266,11-06-2023,4608,0
29267,11-06-2023,4703,0
29268,11-06-2023,4709,0
29269,11-06-2023,4696,0
29270,11-06-2023,4658,0
29271,11-06-2023,4661,0
29272,11-06-2023,4947,0
29273,11-06-2023,4878,0
29274,11-06-2023,4899,0
29275,11-06-2023,4948,0
29276,11-06-2023,5132,0
29277,11-06-2023,5009,0
29278,11-06-2023,4890,0
29279,11-06-2023,4755,0
29280,11-06-2023,4525,0
29281,11-06-2023,4395,0
29282,11-06-2023,4214,0
29283,11-06-2023,4130,0
29284,12-06-2023,4114,0
29285,12-06-2023,3986,0
29286,12-06-2023,3736,0
29287,12-06-2023,3576,0
29288,12-06-2023,3877,0
29289,12-06-2023,3829,0
29290,12-06-2023,3797,0
29291,12-06-2023,3695,0
29292,12-06-2023,3654,0
29293,12-06-2023,3608,0
29294,12-06-2023,3544,0
29295,12-06-2023,3594,0
29296,12-06-2023,3639,0
29297,12-06-2023,3689,0
29298,12-06-2023,3732,0
29299,12-06-2023,3794,0
29300,12-06-2023,3849,0
29301,12-06-2023,3942,0
29302,12-06-2023,3978,0
29303,12-06-2023,4075,0
29304,12-06-2023,4058,0
29305,12-06-2023,4241,0
29306,12-06-2023,4540,0
29307,12-06-2023,4770,0
29308,12-06-2023,5012,0
29309,12-06-2023,5055,0
29310,12-06-2023,5136,0
29311,12-06-2023,5217,0
29312,12-06-2023,5299,0
29313,12-06-2023,5415,0
29314,12-06-2023,5330,2
29315,12-06-2023,5099,0
29316,12-06-2023,5305,0
29317,12-06-2023,5171,0
29318,12-06-2023,5118,0
29319,12-06-2023,4921,0
29320,12-06-2023,5121,0
29321,12-06-2023,5031,0
29322,12-06-2023,4894,0
29323,12-06-2023,4325,0
29324,12-06-2023,3654,2
29325,12-06-2023,3088,1
29326,12-06-2023,2602,1
29327,12-06-2023,2121,1
29328,12-06-2023,1802,1
29329,12-06-2023,1558,1
29330,12-06-2023,1575,1
29331,12-06-2023,1489,0
29332,12-06-2023,1535,0
29333,12-06-2023,1514,0
29334,12-06-2023,1449,0
29335,12-06-2023,1498,0
29336,12-06-2023,1605,0
29337,12-06-2023,1619,0
29338,12-06-2023,1668,0
29339,12-06-2023,1764,0
29340,12-06-2023,1668,0
29341,12-06-2023,1696,0
29342,12-06-2023,1881,0
29343,12-06-2023,1949,0
29344,12-06-2023,1685,0
29345,12-06-2023,1802,0
29346,12-06-2023,2131,0
29347,12-06-2023,2193,0
29348,12-06-2023,1842,0
29349,12-06-2023,1845,0
29350,12-06-2023,2240,0
29351,12-06-2023,2810,0
29352,12-06-2023,3308,0
29353,12-06-2023,3667,0
29354,12-06-2023,4050,0
29355,12-06-2023,4596,0
29356,12-06-2023,4961,0
29357,12-06-2023,5248,0
29358,12-06-2023,5455,0
29359,12-06-2023,5584,0
29360,12-06-2023,5520,0
29361,12-06-2023,5556,0
29362,12-06-2023,5599,0
29363,12-06-2023,5697,0
29364,12-06-2023,5604,0
29365,12-06-2023,5634,0
29366,12-06-2023,5625,0
29367,12-06-2023,5692,0
29368,12-06-2023,5745,0
29369,12-06-2023,5663,0
29370,12-06-2023,5604,0
29371,12-06-2023,5576,0
29372,12-06-2023,5716,0
29373,12-06-2023,5670,0
29374,12-06-2023,5722,0
29375,12-06-2023,5637,0
29376,12-06-2023,5591,0
29377,12-06-2023,5555,0
29378,12-06-2023,5411,0
29379,12-06-2023,5114,0
29380,13-06-2023,5178,0
29381,13-06-2023,5228,0
29382,13-06-2023,5171,0
29383,13-06-2023,5186,0
29384,13-06-2023,5419,0
29385,13-06-2023,5423,0
29386,13-06-2023,5398,0
29387,13-06-2023,5416,0
29388,13-06-2023,5699,0
29389,13-06-2023,5682,0
29390,13-06-2023,5635,0
29391,13-06-2023,5626,0
29392,13-06-2023,5330,0
29393,13-06-2023,5310,0
29394,13-06-2023,5277,0
29395,13-06-2023,5347,0
29396,13-06-2023,5489,0
29397,13-06-2023,5395,0
29398,13-06-2023,5438,0
29399,13-06-2023,5443,0
29400,13-06-2023,5405,0
29401,13-06-2023,5454,0
29402,13-06-2023,5413,0
29403,13-06-2023,5496,0
29404,13-06-2023,5631,0
29405,13-06-2023,5590,0
29406,13-06-2023,5556,0
29407,13-06-2023,5535,0
29408,13-06-2023,5726,7
29409,13-06-2023,5690,0
29410,13-06-2023,5678,0
29411,13-06-2023,5634,0
29412,13-06-2023,5684,0
29413,13-06-2023,5615,0
29414,13-06-2023,5597,0
29415,13-06-2023,5418,0
29416,13-06-2023,5379,0
29417,13-06-2023,5390,0
29418,13-06-2023,5014,0
29419,13-06-2023,4219,0
29420,13-06-2023,3444,0
29421,13-06-2023,2674,0
29422,13-06-2023,2138,0
29423,13-06-2023,1747,0
29424,13-06-2023,1479,0
29425,13-06-2023,1363,0
29426,13-06-2023,1285,0
29427,13-06-2023,1304,0
29428,13-06-2023,1258,0
29429,13-06-2023,1188,0
29430,13-06-2023,1139,0
29431,13-06-2023,1127,0
29432,13-06-2023,1277,0
29433,13-06-2023,1237,0
29434,13-06-2023,1182,0
29435,13-06-2023,1187,0
29436,13-06-2023,1237,0
29437,13-06-2023,1234,0
29438,13-06-2023,1244,0
29439,13-06-2023,1273,0
29440,13-06-2023,1178,0
29441,13-06-2023,1257,0
29442,13-06-2023,1316,0
29443,13-06-2023,1454,0
29444,13-06-2023,1364,0
29445,13-06-2023,1389,0
29446,13-06-2023,1560,0
29447,13-06-2023,1782,0
29448,13-06-2023,2206,0
29449,13-06-2023,2572,0
29450,13-06-2023,3037,0
29451,13-06-2023,3661,0
29452,13-06-2023,3878,0
29453,13-06-2023,4124,0
29454,13-06-2023,4512,0
29455,13-06-2023,4775,0
29456,13-06-2023,4903,0
29457,13-06-2023,4982,0
29458,13-06-2023,5226,0
29459,13-06-2023,5242,0
29460,13-06-2023,5029,0
29461,13-06-2023,5204,0
29462,13-06-2023,5299,0
29463,13-06-2023,5468,0
29464,13-06-2023,5569,0
29465,13-06-2023,5463,0
29466,13-06-2023,5244,0
29467,13-06-2023,5219,0
29468,13-06-2023,5273,0
29469,13-06-2023,5237,0
29470,13-06-2023,5190,0
29471,13-06-2023,5148,0
29472,13-06-2023,5258,0
29473,13-06-2023,5170,0
29474,13-06-2023,5139,0
29475,13-06-2023,5000,0
29476,14-06-2023,5182,0
29477,14-06-2023,5226,0
29478,14-06-2023,5215,0
29479,14-06-2023,5236,0
29480,14-06-2023,5239,0
29481,14-06-2023,5244,0
29482,14-06-2023,5160,0
29483,14-06-2023,5006,0
29484,14-06-2023,5084,0
29485,14-06-2023,5017,0
29486,14-06-2023,5185,0
29487,14-06-2023,5183,0
29488,14-06-2023,4970,0
29489,14-06-2023,4992,0
29490,14-06-2023,5092,0
29491,14-06-2023,5186,0
29492,14-06-2023,5351,0
29493,14-06-2023,5365,0
29494,14-06-2023,5378,0
29495,14-06-2023,5368,0
29496,14-06-2023,5404,0
29497,14-06-2023,5426,0
29498,14-06-2023,5427,0
29499,14-06-2023,5442,0
29500,14-06-2023,5524,0
29501,14-06-2023,5700,0
29502,14-06-2023,5647,0
29503,14-06-2023,5603,0
29504,14-06-2023,5751,6
29505,14-06-2023,5812,6
29506,14-06-2023,5688,7
29507,14-06-2023,5651,0
29508,14-06-2023,5849,6
29509,14-06-2023,5778,0
29510,14-06-2023,5738,0
29511,14-06-2023,5418,0
29512,14-06-2023,5238,0
29513,14-06-2023,5236,0
29514,14-06-2023,5044,0
29515,14-06-2023,4466,0
29516,14-06-2023,3833,0
29517,14-06-2023,3389,0
29518,14-06-2023,3184,0
29519,14-06-2023,2904,0
29520,14-06-2023,2797,0
29521,14-06-2023,2579,0
29522,14-06-2023,2331,0
29523,14-06-2023,2276,0
29524,14-06-2023,2229,0
29525,14-06-2023,2223,0
29526,14-06-2023,2140,0
29527,14-06-2023,2116,0
29528,14-06-2023,2338,0
29529,14-06-2023,2462,0
29530,14-06-2023,2410,0
29531,14-06-2023,2352,0
29532,14-06-2023,2244,0
29533,14-06-2023,2329,0
29534,14-06-2023,2384,0
29535,14-06-2023,2493,0
29536,14-06-2023,2377,0
29537,14-06-2023,2382,0
29538,14-06-2023,2438,0
29539,14-06-2023,2575,0
29540,14-06-2023,2739,0
29541,14-06-2023,3077,0
29542,14-06-2023,3614,0
29543,14-06-2023,4224,0
29544,14-06-2023,4882,0
29545,14-06-2023,5512,0
29546,14-06-2023,5649,0
29547,14-06-2023,5745,0
29548,14-06-2023,5678,0
29549,14-06-2023,5767,0
29550,14-06-2023,5865,0
29551,14-06-2023,6042,0
29552,14-06-2023,5662,0
29553,14-06-2023,5763,0
29554,14-06-2023,5905,0
29555,14-06-2023,6097,0
29556,14-06-2023,5769,0
29557,14-06-2023,5846,0
29558,14-06-2023,5877,0
29559,14-06-2023,6022,0
29560,14-06-2023,5939,0
29561,14-06-2023,5968,0
29562,14-06-2023,6017,0
29563,14-06-2023,5932,0
29564,14-06-2023,6030,0
29565,14-06-2023,6115,0
29566,14-06-2023,5995,0
29567,14-06-2023,5924,0
29568,14-06-2023,6004,0
29569,14-06-2023,5958,0
29570,14-06-2023,5931,0
29571,14-06-2023,5929,0
29572,15-06-2023,5921,0
29573,15-06-2023,5866,0
29574,15-06-2023,5815,0
29575,15-06-2023,5791,0
29576,15-06-2023,5811,0
29577,15-06-2023,5840,0
29578,15-06-2023,5877,0
29579,15-06-2023,5874,0
29580,15-06-2023,5959,0
29581,15-06-2023,6029,0
29582,15-06-2023,6070,0
29583,15-06-2023,6041,0
29584,15-06-2023,6004,0
29585,15-06-2023,6083,0
29586,15-06-2023,6022,0
29587,15-06-2023,5896,0
29588,15-06-2023,5887,0
29589,15-06-2023,5897,0
29590,15-06-2023,5866,0
29591,15-06-2023,5850,0
29592,15-06-2023,5900,0
29593,15-06-2023,5834,0
29594,15-06-2023,5893,0
29595,15-06-2023,5841,0
29596,15-06-2023,5809,0
29597,15-06-2023,5859,0
29598,15-06-2023,5869,0
29599,15-06-2023,5871,0
29600,15-06-2023,5862,0
29601,15-06-2023,5899,0
29602,15-06-2023,5863,0
29603,15-06-2023,5851,0
29604,15-06-2023,5901,0
29605,15-06-2023,5892,0
29606,15-06-2023,5902,0
29607,15-06-2023,5755,0
29608,15-06-2023,5862,0
29609,15-06-2023,5849,0
29610,15-06-2023,5721,0
29611,15-06-2023,5544,0
29612,15-06-2023,5410,0
29613,15-06-2023,5181,0
29614,15-06-2023,4895,0
29615,15-06-2023,4625,0
29616,15-06-2023,4218,0
